scenario_id,method,position_rmse
ar08_0.0001,one_step_governed_pva_direct,0.0115419879197906
ar08_0.0001,one_step_governed_pva_direct,0.011580545434323722
ar08_0.0001,one_step_governed_pva_direct,0.015000331570523483
ar08_0.0001,one_step_governed_pva_direct,0.01551782099701664
ar08_0.0001,one_step_governed_pva_direct,0.016061111220577393
ar08_0.0001,one_step_governed_pva_direct,0.018445984556795084
ar08_0.0001,one_step_governed_pva_direct,0.018745845516380342
ar08_0.0001,one_step_governed_pva_direct,0.01976987619618064
ar08_0.0001,one_step_governed_pva_direct,0.02305584295417512
ar08_0.0001,one_step_governed_pva_direct,0.040504600421130785
ar08_0.0001,one_step_governed_pva_direct,0.04664684233431722
ar08_0.0001,one_step_governed_pva_direct,0.10214374118733532
ar08_0.0001,one_step_governed_pva_direct,0.1071629103916907
ar08_1e-05,deployed_p_only,0.0068785885367396585
ar08_1e-05,deployed_p_only,0.00938568791322071
ar08_1e-05,deployed_p_only,0.0162807598469851
ar08_1e-05,deployed_p_only,0.01862945572411205
ar08_1e-05,deployed_p_only,0.019486603788539267
ar08_1e-05,deployed_p_only,0.025170063135070427
ar08_1e-05,deployed_p_only,0.02608942823742441
ar08_1e-05,deployed_p_only,0.03407631495360614
ar08_1e-05,deployed_p_only,0.03425338395745402
ar08_1e-05,deployed_p_only,0.04589115089821927
ar08_1e-05,deployed_p_only,0.05254693608318344
ar08_1e-05,deployed_p_only,0.057811591541929504
ar08_1e-05,deployed_p_only,0.08032367061166348
ar08_1e-05,deployed_p_only,0.08526336888579295
ar08_1e-05,deployed_p_only,0.12839291608245412
ar08_1e-05,deployed_p_only,0.14427403853704016
ar08_1e-05,deployed_p_only,0.18880026752967444
ar08_1e-05,deployed_p_only,0.2136432040358718
ar08_1e-05,deployed_p_only,0.23945692472352362
ar08_1e-05,deployed_p_only,0.25027909649370883
ar08_1e-05,deployed_p_only,0.2652884435320762
ar08_1e-05,deployed_p_only,0.2752719474036412
ar08_1e-05,deployed_p_only,0.3060603982217133
ar08_1e-05,deployed_p_only,0.6527419766149343
ar08_1e-05,one_step_governed_pva_direct,0.0024777989140470063
ar08_1e-05,one_step_governed_pva_direct,0.002586261943039365
ar08_1e-05,one_step_governed_pva_direct,0.003921430243666003
ar08_1e-05,one_step_governed_pva_direct,0.004446112605891764
ar08_1e-05,one_step_governed_pva_direct,0.004912619060295139
ar08_1e-05,one_step_governed_pva_direct,0.005242066792517195
ar08_1e-05,one_step_governed_pva_direct,0.005530718664877026
ar08_1e-05,one_step_governed_pva_direct,0.005539557389766177
ar08_1e-05,one_step_governed_pva_direct,0.008795922785093401
ar08_1e-05,one_step_governed_pva_direct,0.00984322272525616
ar08_1e-05,one_step_governed_pva_direct,0.011158677499059562
ar08_1e-05,one_step_governed_pva_direct,0.011593699702757783
ar08_1e-05,one_step_governed_pva_direct,0.012828223875586828
ar08_1e-05,one_step_governed_pva_direct,0.014555592822050305
ar08_1e-05,one_step_governed_pva_direct,0.014801958825786466
ar08_1e-05,one_step_governed_pva_direct,0.015586267425765231
ar08_1e-05,one_step_governed_pva_direct,0.017250278147420285
ar08_1e-05,one_step_governed_pva_direct,0.0185048280486699
ar08_1e-05,one_step_governed_pva_direct,0.020391457202994217
ar08_1e-05,one_step_governed_pva_direct,0.023098101708946817
ar08_1e-05,one_step_governed_pva_direct,0.04152504650246186
ar08_1e-05,one_step_governed_pva_direct,0.0481483188987027
ar08_1e-05,one_step_governed_pva_direct,0.10362530758561013
ar08_1e-05,one_step_governed_pva_direct,0.11030669103176599
ar08_1e-06,deployed_p_only,0.00687442470367882
ar08_1e-06,deployed_p_only,0.009388884307933238
ar08_1e-06,deployed_p_only,0.01628156479223676
ar08_1e-06,deployed_p_only,0.01862551655435078
ar08_1e-06,deployed_p_only,0.01948383500411439
ar08_1e-06,deployed_p_only,0.02516584515071576
ar08_1e-06,deployed_p_only,0.026085387076900866
ar08_1e-06,deployed_p_only,0.03407470727437244
ar08_1e-06,deployed_p_only,0.03425505898086423
ar08_1e-06,deployed_p_only,0.04589455409002971
ar08_1e-06,deployed_p_only,0.0525485772036154
ar08_1e-06,deployed_p_only,0.05781893560056099
ar08_1e-06,deployed_p_only,0.08031795116634906
ar08_1e-06,deployed_p_only,0.08526636500273264
ar08_1e-06,deployed_p_only,0.1283933400825432
ar08_1e-06,deployed_p_only,0.14428085070119248
ar08_1e-06,deployed_p_only,0.18879991499814294
ar08_1e-06,deployed_p_only,0.21356455678446123
ar08_1e-06,deployed_p_only,0.239451493522836
ar08_1e-06,deployed_p_only,0.25028049743431435
ar08_1e-06,deployed_p_only,0.2652922722494695
ar08_1e-06,deployed_p_only,0.27527762823660074
ar08_1e-06,deployed_p_only,0.30606171427957723
ar08_1e-06,deployed_p_only,0.652736082068728
ar08_1e-06,one_step_governed_pva_direct,0.002475767939276963
ar08_1e-06,one_step_governed_pva_direct,0.0025793583601766805
ar08_1e-06,one_step_governed_pva_direct,0.00393045787867709
ar08_1e-06,one_step_governed_pva_direct,0.004447759812644897
ar08_1e-06,one_step_governed_pva_direct,0.0049148178078601045
ar08_1e-06,one_step_governed_pva_direct,0.0052439946527946275
ar08_1e-06,one_step_governed_pva_direct,0.005525547096491074
ar08_1e-06,one_step_governed_pva_direct,0.005546627756586536
ar08_1e-06,one_step_governed_pva_direct,0.008801275928236763
ar08_1e-06,one_step_governed_pva_direct,0.009851741754860529
ar08_1e-06,one_step_governed_pva_direct,0.011155922693445681
ar08_1e-06,one_step_governed_pva_direct,0.011595603393469626
ar08_1e-06,one_step_governed_pva_direct,0.012821579361697713
ar08_1e-06,one_step_governed_pva_direct,0.01456468579926593
ar08_1e-06,one_step_governed_pva_direct,0.014802427485654163
ar08_1e-06,one_step_governed_pva_direct,0.015587563493410858
ar08_1e-06,one_step_governed_pva_direct,0.017259283225074924
ar08_1e-06,one_step_governed_pva_direct,0.018502913808678773
ar08_1e-06,one_step_governed_pva_direct,0.020387266154020083
ar08_1e-06,one_step_governed_pva_direct,0.023096437543340637
ar08_1e-06,one_step_governed_pva_direct,0.04151988428666156
ar08_1e-06,one_step_governed_pva_direct,0.04813943859191368
ar08_1e-06,one_step_governed_pva_direct,0.10361603875959684
ar08_1e-06,one_step_governed_pva_direct,0.11006115554582156
burst_drop,deployed_p_only,0.006878311839114114
burst_drop,deployed_p_only,0.009577458666902761
burst_drop,deployed_p_only,0.016356693517947773
burst_drop,deployed_p_only,0.018648183032525106
burst_drop,deployed_p_only,0.01947202392517868
burst_drop,deployed_p_only,0.025189905574487144
burst_drop,deployed_p_only,0.026605426793452944
burst_drop,deployed_p_only,0.0340903965960369
burst_drop,deployed_p_only,0.034255153455681225
burst_drop,deployed_p_only,0.0461925165927581
burst_drop,deployed_p_only,0.052694044635090906
burst_drop,deployed_p_only,0.05779655205403337
burst_drop,deployed_p_only,0.08030905825913767
burst_drop,deployed_p_only,0.08539348862885605
burst_drop,deployed_p_only,0.12762104278920464
burst_drop,deployed_p_only,0.14541064319253488
burst_drop,deployed_p_only,0.18937613508782686
burst_drop,deployed_p_only,0.21372052416357312
burst_drop,deployed_p_only,0.24030827235273308
burst_drop,deployed_p_only,0.25055158486705337
burst_drop,deployed_p_only,0.26538315833278714
burst_drop,deployed_p_only,0.27537541392258325
burst_drop,deployed_p_only,0.30692435427112197
burst_drop,deployed_p_only,0.649312264585378
burst_drop,one_step_governed_pva_direct,0.003030299832086079
burst_drop,one_step_governed_pva_direct,0.00394423488272799
burst_drop,one_step_governed_pva_direct,0.004452328008275228
burst_drop,one_step_governed_pva_direct,0.0045616982284168465
burst_drop,one_step_governed_pva_direct,0.004986998513323274
burst_drop,one_step_governed_pva_direct,0.005569543079285604
burst_drop,one_step_governed_pva_direct,0.007963654706567931
burst_drop,one_step_governed_pva_direct,0.00988554416589834
burst_drop,one_step_governed_pva_direct,0.011144644188872715
burst_drop,one_step_governed_pva_direct,0.012535433566927982
burst_drop,one_step_governed_pva_direct,0.012772559434015686
burst_drop,one_step_governed_pva_direct,0.014618404212649084
burst_drop,one_step_governed_pva_direct,0.015233368545041266
burst_drop,one_step_governed_pva_direct,0.015443030971878312
burst_drop,one_step_governed_pva_direct,0.015451061267964647
burst_drop,one_step_governed_pva_direct,0.016724568107770097
burst_drop,one_step_governed_pva_direct,0.017286718723923473
burst_drop,one_step_governed_pva_direct,0.01873820329459216
burst_drop,one_step_governed_pva_direct,0.023318008940448488
burst_drop,one_step_governed_pva_direct,0.025327583827304097
burst_drop,one_step_governed_pva_direct,0.04508815912290589
burst_drop,one_step_governed_pva_direct,0.052042153955425115
burst_drop,one_step_governed_pva_direct,0.10516284405074948
burst_drop,one_step_governed_pva_direct,0.10581522550035735
combined_medium,deployed_p_only,0.012389847611702406
combined_medium,deployed_p_only,0.012680574358535125
combined_medium,deployed_p_only,0.019082796369142445
combined_medium,deployed_p_only,0.023957105345366842
combined_medium,deployed_p_only,0.02537210628155492
combined_medium,deployed_p_only,0.025769172120237414
combined_medium,deployed_p_only,0.030452657943969792
combined_medium,deployed_p_only,0.03533311722636159
combined_medium,deployed_p_only,0.035715012611999906
combined_medium,deployed_p_only,0.04592575171353602
combined_medium,deployed_p_only,0.049910772605628644
combined_medium,deployed_p_only,0.06031759280624757
combined_medium,deployed_p_only,0.08212129351194186
combined_medium,deployed_p_only,0.08890757267197305
combined_medium,deployed_p_only,0.1307852793246729
combined_medium,deployed_p_only,0.1432400874376346
combined_medium,deployed_p_only,0.1942094852467832
combined_medium,deployed_p_only,0.219958089363722
combined_medium,deployed_p_only,0.24500336981161594
combined_medium,deployed_p_only,0.254444312400517
combined_medium,deployed_p_only,0.260804968943849
combined_medium,deployed_p_only,0.2712996713945354
combined_medium,deployed_p_only,0.3046284110003025
combined_medium,deployed_p_only,0.6536696416835741
combined_medium,one_step_governed_pva_direct,0.011881349289677847
combined_medium,one_step_governed_pva_direct,0.014380450619850344
combined_medium,one_step_governed_pva_direct,0.01467398275880475
combined_medium,one_step_governed_pva_direct,0.015448386290385389
combined_medium,one_step_governed_pva_direct,0.017678814627574292
combined_medium,one_step_governed_pva_direct,0.01980109783487716
combined_medium,one_step_governed_pva_direct,0.021459049909572956
combined_medium,one_step_governed_pva_direct,0.026382436274293236
combined_medium,one_step_governed_pva_direct,0.027630089345120894
combined_medium,one_step_governed_pva_direct,0.02937602735523293
combined_medium,one_step_governed_pva_direct,0.04481415763290326
combined_medium,one_step_governed_pva_direct,0.07207374617366073
combined_medium,one_step_governed_pva_direct,0.07308503257576943
combined_medium,one_step_governed_pva_direct,0.09199368795636974
combined_medium,one_step_governed_pva_direct,0.10870955734878127
combined_medium,one_step_governed_pva_direct,0.13745440035637432
combined_medium,one_step_governed_pva_direct,0.1406073148390803
combined_medium,one_step_governed_pva_direct,0.16101650740349413
combined_medium,one_step_governed_pva_direct,0.17457972514883105
combined_medium,one_step_governed_pva_direct,0.24418290317054436
combined_medium,one_step_governed_pva_direct,0.2711471246541252
combined_medium,one_step_governed_pva_direct,0.33027929157862207
combined_medium,one_step_governed_pva_direct,0.4404081685232152
combined_medium,one_step_governed_pva_direct,0.47513114581720256
drop_1pct,deployed_p_only,0.006874068818518762
drop_1pct,deployed_p_only,0.009397318084991575
drop_1pct,deployed_p_only,0.016288561473103227
drop_1pct,deployed_p_only,0.01862275004334552
drop_1pct,deployed_p_only,0.019479696228683913
drop_1pct,deployed_p_only,0.025163834069901192
drop_1pct,deployed_p_only,0.026065940723972687
drop_1pct,deployed_p_only,0.03407656200040786
drop_1pct,deployed_p_only,0.03425810306920376
drop_1pct,deployed_p_only,0.045894225938880574
drop_1pct,deployed_p_only,0.0525596259861842
drop_1pct,deployed_p_only,0.057806952194038606
drop_1pct,deployed_p_only,0.08028917514217504
drop_1pct,deployed_p_only,0.08527343948013719
drop_1pct,deployed_p_only,0.12839336133871532
drop_1pct,deployed_p_only,0.14426362313583782
drop_1pct,deployed_p_only,0.1888837250774208
drop_1pct,deployed_p_only,0.21332760182928565
drop_1pct,deployed_p_only,0.23945406769262384
drop_1pct,deployed_p_only,0.25019211371615224
drop_1pct,deployed_p_only,0.2651960108714593
drop_1pct,deployed_p_only,0.2750711580714778
drop_1pct,deployed_p_only,0.3060414040174497
drop_1pct,deployed_p_only,0.6527381598511997
drop_1pct,one_step_governed_pva_direct,0.00250235066959821
drop_1pct,one_step_governed_pva_direct,0.0026250658623048154
drop_1pct,one_step_governed_pva_direct,0.003943452826737255
drop_1pct,one_step_governed_pva_direct,0.004451462165417862
drop_1pct,one_step_governed_pva_direct,0.004915560178241911
drop_1pct,one_step_governed_pva_direct,0.005346476177429216
drop_1pct,one_step_governed_pva_direct,0.005564012391632604
drop_1pct,one_step_governed_pva_direct,0.005851813070134217
drop_1pct,one_step_governed_pva_direct,0.008690589542033712
drop_1pct,one_step_governed_pva_direct,0.00988320560740358
drop_1pct,one_step_governed_pva_direct,0.011198507410849703
drop_1pct,one_step_governed_pva_direct,0.01158610381491591
drop_1pct,one_step_governed_pva_direct,0.012922948383785843
drop_1pct,one_step_governed_pva_direct,0.014612021766198316
drop_1pct,one_step_governed_pva_direct,0.015146128690077903
drop_1pct,one_step_governed_pva_direct,0.015458601574031363
drop_1pct,one_step_governed_pva_direct,0.01729102790047244
drop_1pct,one_step_governed_pva_direct,0.018502569724377003
drop_1pct,one_step_governed_pva_direct,0.02083991377042739
drop_1pct,one_step_governed_pva_direct,0.02309830361320192
drop_1pct,one_step_governed_pva_direct,0.04140017915026617
drop_1pct,one_step_governed_pva_direct,0.04991438429782143
drop_1pct,one_step_governed_pva_direct,0.10359350265838344
drop_1pct,one_step_governed_pva_direct,0.10987099775562738
drop_5pct,deployed_p_only,0.006875588996667566
drop_5pct,deployed_p_only,0.009381873061699322
drop_5pct,deployed_p_only,0.016260206598496127
drop_5pct,deployed_p_only,0.018628864913240915
drop_5pct,deployed_p_only,0.019499987189011855
drop_5pct,deployed_p_only,0.025165503434813007
drop_5pct,deployed_p_only,0.026114772424621645
drop_5pct,deployed_p_only,0.03403571298082328
drop_5pct,deployed_p_only,0.03447126151059469
drop_5pct,deployed_p_only,0.04591823569634053
drop_5pct,deployed_p_only,0.05258019924359769
drop_5pct,deployed_p_only,0.05781068643355634
drop_5pct,deployed_p_only,0.08046746229200466
drop_5pct,deployed_p_only,0.08538235691284067
drop_5pct,deployed_p_only,0.12831381682319085
drop_5pct,deployed_p_only,0.1443341188770328
drop_5pct,deployed_p_only,0.18902495085293602
drop_5pct,deployed_p_only,0.21332375813466517
drop_5pct,deployed_p_only,0.23943774486707628
drop_5pct,deployed_p_only,0.25035260072814197
drop_5pct,deployed_p_only,0.26507319290500647
drop_5pct,deployed_p_only,0.2754569789235654
drop_5pct,deployed_p_only,0.3073757524185974
drop_5pct,deployed_p_only,0.6528257584156051
drop_5pct,one_step_governed_pva_direct,0.0025877241197284485
drop_5pct,one_step_governed_pva_direct,0.003249479326633385
drop_5pct,one_step_governed_pva_direct,0.0038482461909838802
drop_5pct,one_step_governed_pva_direct,0.004487091677723694
drop_5pct,one_step_governed_pva_direct,0.004863651046268312
drop_5pct,one_step_governed_pva_direct,0.005485061057464419
drop_5pct,one_step_governed_pva_direct,0.005488618331331387
drop_5pct,one_step_governed_pva_direct,0.009730980150646799
drop_5pct,one_step_governed_pva_direct,0.009831575608429004
drop_5pct,one_step_governed_pva_direct,0.010869431773319276
drop_5pct,one_step_governed_pva_direct,0.011182177618867414
drop_5pct,one_step_governed_pva_direct,0.011900288797514815
drop_5pct,one_step_governed_pva_direct,0.013524194281844775
drop_5pct,one_step_governed_pva_direct,0.014400132710943165
drop_5pct,one_step_governed_pva_direct,0.01529764889773249
drop_5pct,one_step_governed_pva_direct,0.016544726641202004
drop_5pct,one_step_governed_pva_direct,0.01727104769717826
drop_5pct,one_step_governed_pva_direct,0.01832900949753376
drop_5pct,one_step_governed_pva_direct,0.020283356983063813
drop_5pct,one_step_governed_pva_direct,0.02301145345237089
drop_5pct,one_step_governed_pva_direct,0.041526136547856106
drop_5pct,one_step_governed_pva_direct,0.04803612561287344
drop_5pct,one_step_governed_pva_direct,0.0967989214784639
drop_5pct,one_step_governed_pva_direct,0.10335905761745347
duplicate,deployed_p_only,0.006874053637086187
duplicate,deployed_p_only,0.009400455431243139
duplicate,deployed_p_only,0.016301412517544286
duplicate,deployed_p_only,0.018623980129423755
duplicate,deployed_p_only,0.019482018843696
duplicate,deployed_p_only,0.02516409411695197
duplicate,deployed_p_only,0.026083302548474765
duplicate,deployed_p_only,0.0340594421885975
duplicate,deployed_p_only,0.03425511851780389
duplicate,deployed_p_only,0.045912585842371643
duplicate,deployed_p_only,0.052565344235020836
duplicate,deployed_p_only,0.057820089153075606
duplicate,deployed_p_only,0.08032311768978488
duplicate,deployed_p_only,0.08527648670317271
duplicate,deployed_p_only,0.12833292283426684
duplicate,deployed_p_only,0.14433703505722426
duplicate,deployed_p_only,0.18886573762567643
duplicate,deployed_p_only,0.21324407829707306
duplicate,deployed_p_only,0.23946834920296398
duplicate,deployed_p_only,0.2502607759728067
duplicate,deployed_p_only,0.26531802921930225
duplicate,deployed_p_only,0.27527754301546903
duplicate,deployed_p_only,0.3060993981519975
duplicate,deployed_p_only,0.6525689923739096
duplicate,one_step_governed_pva_direct,0.0025196983366615844
duplicate,one_step_governed_pva_direct,0.0026760583596955973
duplicate,one_step_governed_pva_direct,0.003957708136081504
duplicate,one_step_governed_pva_direct,0.004452501241329849
duplicate,one_step_governed_pva_direct,0.00492044969645047
duplicate,one_step_governed_pva_direct,0.0054501649820930245
duplicate,one_step_governed_pva_direct,0.005565924480271737
duplicate,one_step_governed_pva_direct,0.0056353410700866365
duplicate,one_step_governed_pva_direct,0.009035814320217156
duplicate,one_step_governed_pva_direct,0.009865931509021956
duplicate,one_step_governed_pva_direct,0.01115855523711537
duplicate,one_step_governed_pva_direct,0.011671160040754764
duplicate,one_step_governed_pva_direct,0.01280800199463817
duplicate,one_step_governed_pva_direct,0.01455511195824086
duplicate,one_step_governed_pva_direct,0.015104039471058128
duplicate,one_step_governed_pva_direct,0.01602082431540744
duplicate,one_step_governed_pva_direct,0.01727331696978022
duplicate,one_step_governed_pva_direct,0.01851635483703035
duplicate,one_step_governed_pva_direct,0.02019837399931805
duplicate,one_step_governed_pva_direct,0.023109811815502174
duplicate,one_step_governed_pva_direct,0.04188371809431081
duplicate,one_step_governed_pva_direct,0.04901693718059283
duplicate,one_step_governed_pva_direct,0.103528544300237
duplicate,one_step_governed_pva_direct,0.11005629902244571
empirical_plot_data_jitter,deployed_p_only,0.006887471755665598
empirical_plot_data_jitter,deployed_p_only,0.009357618831149227
empirical_plot_data_jitter,deployed_p_only,0.016211803594359055
empirical_plot_data_jitter,deployed_p_only,0.018677231396644393
empirical_plot_data_jitter,deployed_p_only,0.01954078684703774
empirical_plot_data_jitter,deployed_p_only,0.025231260555190472
empirical_plot_data_jitter,deployed_p_only,0.025776998684217168
empirical_plot_data_jitter,deployed_p_only,0.03387774757067335
empirical_plot_data_jitter,deployed_p_only,0.03596500335257479
empirical_plot_data_jitter,deployed_p_only,0.04606922544131275
empirical_plot_data_jitter,deployed_p_only,0.05318440317164603
empirical_plot_data_jitter,deployed_p_only,0.0578916693903755
empirical_plot_data_jitter,deployed_p_only,0.08053565475000052
empirical_plot_data_jitter,deployed_p_only,0.09010504002545378
empirical_plot_data_jitter,deployed_p_only,0.1283270875058288
empirical_plot_data_jitter,deployed_p_only,0.14506716003673903
empirical_plot_data_jitter,deployed_p_only,0.19094611436348488
empirical_plot_data_jitter,deployed_p_only,0.21659560613809928
empirical_plot_data_jitter,deployed_p_only,0.2406130410042403
empirical_plot_data_jitter,deployed_p_only,0.2504899332002868
empirical_plot_data_jitter,deployed_p_only,0.26724268809400775
empirical_plot_data_jitter,deployed_p_only,0.2774592711892406
empirical_plot_data_jitter,deployed_p_only,0.3084099927739831
empirical_plot_data_jitter,deployed_p_only,0.6563883143899881
empirical_plot_data_jitter,one_step_governed_pva_direct,0.011212828704987073
empirical_plot_data_jitter,one_step_governed_pva_direct,0.025740923166765125
empirical_plot_data_jitter,one_step_governed_pva_direct,0.026535883579632564
empirical_plot_data_jitter,one_step_governed_pva_direct,0.035196026783541216
empirical_plot_data_jitter,one_step_governed_pva_direct,0.04334878525384427
empirical_plot_data_jitter,one_step_governed_pva_direct,0.05678307429858979
empirical_plot_data_jitter,one_step_governed_pva_direct,0.07267756861020583
empirical_plot_data_jitter,one_step_governed_pva_direct,0.07982320977673593
empirical_plot_data_jitter,one_step_governed_pva_direct,0.08023316369112561
empirical_plot_data_jitter,one_step_governed_pva_direct,0.08027649713418811
empirical_plot_data_jitter,one_step_governed_pva_direct,0.08187536995530567
empirical_plot_data_jitter,one_step_governed_pva_direct,0.08190201111064344
empirical_plot_data_jitter,one_step_governed_pva_direct,0.09205434372151597
empirical_plot_data_jitter,one_step_governed_pva_direct,0.0984365309074315
empirical_plot_data_jitter,one_step_governed_pva_direct,0.10765926227685645
empirical_plot_data_jitter,one_step_governed_pva_direct,0.12245529248994903
empirical_plot_data_jitter,one_step_governed_pva_direct,0.15420837274893961
empirical_plot_data_jitter,one_step_governed_pva_direct,0.19926649898513005
empirical_plot_data_jitter,one_step_governed_pva_direct,0.2602332410391044
empirical_plot_data_jitter,one_step_governed_pva_direct,0.2815799285989194
empirical_plot_data_jitter,one_step_governed_pva_direct,0.2840381239771865
empirical_plot_data_jitter,one_step_governed_pva_direct,0.3934402530496421
empirical_plot_data_jitter,one_step_governed_pva_direct,0.5954261198457329
empirical_plot_data_jitter,one_step_governed_pva_direct,0.8868767119545425
jitter_0.5ms,deployed_p_only,0.0069016782432958146
jitter_0.5ms,deployed_p_only,0.009373935083880973
jitter_0.5ms,deployed_p_only,0.016219219482762833
jitter_0.5ms,deployed_p_only,0.01871243687257126
jitter_0.5ms,deployed_p_only,0.019567233617795374
jitter_0.5ms,deployed_p_only,0.02527853794897042
jitter_0.5ms,deployed_p_only,0.025967753897079532
jitter_0.5ms,deployed_p_only,0.033977750389687505
jitter_0.5ms,deployed_p_only,0.03573229368808056
jitter_0.5ms,deployed_p_only,0.04605381239671714
jitter_0.5ms,deployed_p_only,0.053193292746125914
jitter_0.5ms,deployed_p_only,0.057904240107376624
jitter_0.5ms,deployed_p_only,0.08039030218400824
jitter_0.5ms,deployed_p_only,0.08878452131213052
jitter_0.5ms,deployed_p_only,0.12834107279287169
jitter_0.5ms,deployed_p_only,0.14509407897483032
jitter_0.5ms,deployed_p_only,0.19126060389333271
jitter_0.5ms,deployed_p_only,0.21738901042340578
jitter_0.5ms,deployed_p_only,0.24073999578765187
jitter_0.5ms,deployed_p_only,0.25074768793376634
jitter_0.5ms,deployed_p_only,0.2671998238078572
jitter_0.5ms,deployed_p_only,0.2772399735669539
jitter_0.5ms,deployed_p_only,0.3073741387784831
jitter_0.5ms,deployed_p_only,0.6513575620936939
jitter_0.5ms,one_step_governed_pva_direct,0.004480199061637895
jitter_0.5ms,one_step_governed_pva_direct,0.0073129251330242
jitter_0.5ms,one_step_governed_pva_direct,0.009542474811234549
jitter_0.5ms,one_step_governed_pva_direct,0.011246595150763752
jitter_0.5ms,one_step_governed_pva_direct,0.012547226609299756
jitter_0.5ms,one_step_governed_pva_direct,0.014966186576390601
jitter_0.5ms,one_step_governed_pva_direct,0.01551152792680468
jitter_0.5ms,one_step_governed_pva_direct,0.01778956595728847
jitter_0.5ms,one_step_governed_pva_direct,0.018677280648995306
jitter_0.5ms,one_step_governed_pva_direct,0.02328789371078662
jitter_0.5ms,one_step_governed_pva_direct,0.025898486764574864
jitter_0.5ms,one_step_governed_pva_direct,0.03403179807495054
jitter_0.5ms,one_step_governed_pva_direct,0.0360641379865931
jitter_0.5ms,one_step_governed_pva_direct,0.03695549481406795
jitter_0.5ms,one_step_governed_pva_direct,0.04629419045304575
jitter_0.5ms,one_step_governed_pva_direct,0.06100553074136919
jitter_0.5ms,one_step_governed_pva_direct,0.08909113862693795
jitter_0.5ms,one_step_governed_pva_direct,0.0921837692021701
jitter_0.5ms,one_step_governed_pva_direct,0.11485292905596473
jitter_0.5ms,one_step_governed_pva_direct,0.12176579162982404
jitter_0.5ms,one_step_governed_pva_direct,0.12697075577085698
jitter_0.5ms,one_step_governed_pva_direct,0.1556005302414958
jitter_0.5ms,one_step_governed_pva_direct,0.16466981549289209
jitter_0.5ms,one_step_governed_pva_direct,0.2011377084377141
jitter_0ms,deployed_p_only,0.00687444352791656
jitter_0ms,deployed_p_only,0.00938902019895968
jitter_0ms,deployed_p_only,0.01628159096809469
jitter_0ms,deployed_p_only,0.018625486454263648
jitter_0ms,deployed_p_only,0.019483890456657074
jitter_0ms,deployed_p_only,0.02516583743792642
jitter_0ms,deployed_p_only,0.026085289654143314
jitter_0ms,deployed_p_only,0.03407458956964762
jitter_0ms,deployed_p_only,0.03425502284824733
jitter_0ms,deployed_p_only,0.04589464952879192
jitter_0ms,deployed_p_only,0.05254837598518232
jitter_0ms,deployed_p_only,0.05781903755892835
jitter_0ms,deployed_p_only,0.08031781277827786
jitter_0ms,deployed_p_only,0.08526645043626739
jitter_0ms,deployed_p_only,0.12839343724345892
jitter_0ms,deployed_p_only,0.14428100083134973
jitter_0ms,deployed_p_only,0.18880005279130108
jitter_0ms,deployed_p_only,0.21403064445354084
jitter_0ms,deployed_p_only,0.23945141124216227
jitter_0ms,deployed_p_only,0.25028031034911297
jitter_0ms,deployed_p_only,0.2652921077254724
jitter_0ms,deployed_p_only,0.27527756873543174
jitter_0ms,deployed_p_only,0.3060620770160245
jitter_0ms,deployed_p_only,0.6527359596214373
jitter_0ms,one_step_governed_pva_direct,0.002473015929332436
jitter_0ms,one_step_governed_pva_direct,0.002564246596545035
jitter_0ms,one_step_governed_pva_direct,0.003950226249177078
